 Manuel Flores OceanKey Moises Israel Villar Robles Mayan Palace Rodrigo Hicks Acqua Flamingos ,"  Manuel Flores OceanKey Moises Israel Villar Robles Mayan Palace Rodrigo Hicks Acqua Flamingos   , internet USA ","", ,""," My husband and I were visiting Nuevo Vallarta, and as we are retired, were looking to buy a property. We went to check out various places before landing at the development Acqua Flamingos. We had read up on all the places we were looking at and we knew that this development had a lot of legal problems and a bad administration. The units were at a very good rate but the development looked ran down and badly maintained so we decided to leave. As we were exiting we were approached by Mr. Rodrigo Hicks who introduced himself as the owner of the development. First he tried hard to convince us to buy some property in his building by furthering down the price but that seemed desperate and shady to us so we thanked him and told him we were more interested in the Mayan Palace. He told us that he had a very good friend (Manuel Flores owner of Oceankey) that was the former director in Mayan Palace. We went to visit Manuel Flores at the Oceankey office and he showed us a beautiful unit in the Mayan. We went back to his office and he made a provisional contract and asked us for a deposit of 35.000.00 USD with the agreement that he was going to send the formal Purchase Agreement to our home in Denver. Time passed by and after several unresponded calls and broken promises through email he never sent us the paperwork. After three months we decided to fly to Nuevo Vallarta and finally when we met him he was clearly intoxicated and he started to tell us that the unit that we bought had changed price and the new price was 42.000.00 USD more. We were very upset and when we asked for our money back he started to yell at us and threaten us that if we did not pay the 42K more something bad was going to happen to us. As we are an old couple we were scared but we decided to hire MOISES ISRAEL VILLAR ROBLES a lawyer that works in Nuevo Vallarta and promotes himself as defender of investors against people trying to abuse the system. He asked us for 5.000.00 USD retainer with the promise that in a month he was going to get us the money back.We always had problems trying to communicate with him via e-mail and phone and then we started to to receive threatening calls from Manuel Flores So we gave up and don't go to Mexico anymore.Avoid the services of Manuel Flores of OceanKey and MOISES ISRAEL VILLAR ROBLES both of them are crooks. ",  Attorneys & Legal Services 
 GIOVANNI PATTAY ,"  GIOVANNI PATTAY  VIA CECCARDO ROCCATAGLIATA 1 GENOVA, Other Italy ","", 0039010542373,""," LAWYER GIOVANNI PATTAY GENOVA ITALY SUPPORT CRIMINAL SCAMMER FRAUDLENT PEOPLE  HE MAKES AND PRODUCE FALSE DOCUMENTS TO SOLVE THE PROBLEMS LEGAL AVVOCATO ""PER MODO DI DIRE"" CHE AIUTA CRIMINALI E TRUFFATORI NELLE LORO BEGHE LEGALI, PROCURANDOSI ANCHE FALSI DOCUMENTI VIA CECCARDO ROCCATAGLIATA 1 16121 GENOVA ITALY   ",  Attorneys & Legal Services 
 michael potter ,"  michael potter   miami, Florida USA ","", ,"","  Michael Potter who runs around telling people he is a wealth and asset protection advisor is a complete con! He ripped us off $9000. We have waited 4 months after paying him for our ""asset protection"" and received absolutely nothing. His wife keeps answering the company phone, and pretends not to be his wife-it's such a farce. We are reporting him to the state bar. ",  Attorneys & Legal Services 
 Drumm law Mike drumm ,"  Drumm law Mike drumm   , Colorado USA ","", ,"","  Mike Drumm - at it again. Took money from B M in north carolina. Sold him a franchise - promised that the boxes would be ready, training would be done-NOTHING. In fact this sheister didnt even returrn my calls. Drumm promised to ""bury"" B. M. if he lifted his finger against him-meaning if he ever told anyone anything. You can't scam people that way you crook Drumm. Well bad luck Drumm because now I'm involved I would LOVE to see you bury me you farce of a human. The complaints to CO state bar will be filed-along with testimonials very soon. Lawsuit will be filed before ending October. Im going to let the whole world know what a sheister you are. ",  Attorneys & Legal Services 
 NEW YORK ATTORNEY LAW FIRM ,"  NEW YORK ATTORNEY LAW FIRM   Nationwide USA ","", 212-845-9724,"","  I have been receiving numerous phone calls to an old work number. Just received an email today from a guy name Eric Smith, who also goes by John Carter, from a New York Attorney Law Firm? Threatening me with all sorts of legal charges from a payday loan that I supposingly took out 2 years ago. He has all my personal information somehow. Angela Bradford, Maine ",  Attorneys & Legal Services 
 Expert evictions ,"  Expert evictions  9431 Haven Ave #102,  Rancho Cucamonga, California USA ",www.expertevictions.com, (866) 410-2727,""," Hired them for unlawful detention and they got $870 in advance. they filed the UD after so many emails and phone calls and the tenant left the apartment before they were able to give me a court case. Robert recommended I get a lawyer which he will hire for an extra $350 but there was no need for one .. This is all a scheme to take more money... then i I had to file for a small case . Robert prepared the case docs and got paid another $350 to serve the defendants and file proof of service to the court.. On the trial date I discovered that he never filed the proof of service with the court. The court gave me another date after 3 month to do the proper serving.. afterr a a big phone fight sigh Robert, he went and did the serving again then filed it in court. I discovered that he served the wrong person and mailed the docs to the old tenant address (my appartment were tenant used to live). I called him but he confirmed that this serving is legal and tenant will receive the docs because they normally have set a new address forwarding with post office. went for the SC trial and tenant never showed up? The judge made a ruling to my favor and I thought it is end if story. after one month I got a letter from the court stating that I need to appear in court because tenant is complaining that she was never served . The court date was after 3 months. Today 9/16/2014 I went to court and ggd judge canceled the ruling because Robert served the tenant at an address they do not live in and left this location more than 6 months back??? The judge gave us a new trial date after another 3 months.. so a simple job like serving a tenant was done awfully wrong with no focus and carelessness . Called Robert and told him if he does not refund my money then I will sue him in court for malpractice and fraud.. He laughed and seemed that he never cares and hang the phone !!!!! i have never seen such ripoff and fraudulent service before in my whole life!!!! ",  Attorneys & Legal Services 
 James N. Riley ,"  James N. Riley  400 W Main Street Clarksburg, West Virginia USA ","", ,""," Attorney James N. Riley? More like comedic actor John C. Reilly. James N. Riley of the Clarksburg, West Virginia law firm of McNeer, Highland, McMunn & Varner LC seems to think he can get away with the same, inappropriate twisting and misrepresentation of facts that he's always done simply because he's been doing it for so long. Same as John C. Reilly, he of the inappropriate and uncomfortably twisted roles in movies like ""Talledega Nights,"" ""Step Brothers"" and ""Walk Hard: The Dewey Cox Story"" - among others. Reilly the actor is often uncomfortably funny. Riley the attorney is uncomfortably annoying. He takes great relish in taking facts out of context and blowing up insignificant details trying to make them seem crucial. But what really gets annoyingly uncomfortable is when he takes ordinary, everyday behavior and twists it to seem somehow wrong. Come to think of it, Riley the attorney kind of morphs into Reilly the actor when you imagine how he does his job. Imagine Riley the attorney questioning someone about an everyday, ordinary thing, like brushing teeth. Imagine the questioning at a deposition or at a trial where he's trying to twist and turn and question every nuance about brushing teeth:  ""Tell me, how many times a day do you brush? Really? Why only twice? Do you think that's enough? Shouldn't you brush after every meal? And how many brush strokes? Well why don't you know how many? How long does it take you? You don't know that, either? Why not? Don't you think that's important to know these kinds of things? What kind of toothpaste do you use? Why? Are you getting a kickback on that? (Do you use coupons?) Do you think that's an ethical thing to do?"" Could sound like a dialogue John C. Reilly would have in a movie. But you can see how it would go. Under a lawyer like Big Jim Riley's accusatory questioning, almost any ordinary thing can be made to seem criminal. And that's the crux of it. Stretching the truth is not lawyering' it's stretching the truth. And misrepresenting facts is not lawyering; it's misrepresentation of facts. It's malpractice.  Sound familiar Big Jim? ",  Attorneys & Legal Services 
 Roy Lustig ,"  Roy Lustig  1 SE 3rd Ave, Miami, FL 33131 Miami, Florida USA ","", 305) 371-4213,""," Roy Lustig is a attorney found guilty by the court of appeals in Dade County of fraud on the court and repeatedly lying under oath.  The court stated that ""Lustig's correspondence immediately before and after the June 19th closing date refutes his sworn testimony. The trial court concluded that both XXXX and Lustig lied under oath at their respective depositions on the subject of who XXx represented in the sale of the liquor store. The court also found hm guilty of making false statements  The court stated:  ""The record reveals that the corporation's President xxxxx and its director Roy Lustig engaged in a pattern of purposeful evasion and obfuscation of facts  We conclude that the trial judge's thoughtful and complete analysis of the facts presented in support of defendants' motion to dismiss for fraud upon the court is amply supported by the record and does not constitute an abuse of discretion. The conclusion is inescapable that both XXXX and Lustig, agents of the corporate plaintiff, repeatedly lied under oath  concerning issues material to the prosecution of plaintiff's claim and defendants' affirmative defenses, in an effort to conceal the truth and have consequently forfeited plaintiff's right to proceed with this action. The appellate court affrimed the trial court's order dismissing this action with prejudice upon a showing that all defendants have demonstrated clearly and convincingly that the deposition testimony of Messrs. XXXX and Lustig ""set in motion [an] unconscionable scheme calculated to interfere with the judicial system's ability impartially to adjudicate"" this law suit. Cox v. Burke, 706 So. 2d 43, 46 (Fla. 5th DCA 1998).  Despite being found guilty of criminal acts by a court, a probate court has allowied him to be involved with my mother in a fraudulent guardianship.  My mother is forced to pay him outrageous fees and she does not even know this is being done.   He is involved with the guardian industry who deprived my mother of food, services and care and she was admitted to the hospital with life threateninng conditions.  This is what occurs in the ""probate"" court in Dade County.   The probate court in Dade County allows attorneys like Roy Lustig who have committed criminal acts to control the very person who they are committing this crimes against.  These disabled elderly persons are drugged, chemically restained and isolated from their loved one while these attorney engage  in staged litigation to do take their money.  This probate court is a breeding ground for corruption, abuse, exploitation, discrimination and retaliation.           ",  Attorneys & Legal Services 
 AACS Legal group ,"  AACS Legal group   Internet USA ",Aacs.recovery.group@gmail.com, 1-213-814-4047,""," CASE FILE NUMBER: OI #45820130   LOAN INFORMATION Due Amount: $946.74Loan Company- AACS LEGAL GROUPThis is in reference to your account with Advance America Cash Services. It seems apparent that you have chosen to ignore all our efforts to contact you in order to resolve your debt with Advance America Cash Services. At this point you have made your intentions clear and leave us no choice but to protect our interest in this matter.The Lender is filing these charges against you: (1) VIOLATION OF FEDERAL BANKING REGULATION (2) COLLATERAL CHECK FRAUD (3) THEFT BY DECEPTIONNow, this means few things for you. If you are under any state probation or payroll we need you to inform your superior or manager what you have done in the past and what would be the consequences once the case has been downloaded and executed in your name.If we do not hear from you within 48 hours of the date on this e-mail, we will be compelled to seek legal representation from our in-house attorney. We reserve the right to commence litigation for intent to commit wire fraud under the pretense of refusing to repay a debt committed to, by use of the internet. In addition we reserve the right to seek recovery for the balance due, as well as legal fees and any court cost incurred.WE HAVE ALL THE RIGHTS RESERVED TO INFORM TO CREDIT BUREAU, FBI, FTC, YOUR EMPLOYER AND BANK ABOUT FRAUD.And once you found guilty into the court house than you have to bear the entire cost for this lawsuit $3896.47 which is excluding loan amount, attorney's fees, and the interest charges. You have the right to hire an attorney. If you don't have one or if you can't afford then one will be appointed to you.We believe that this was not your intent and that these steps are unnecessary. We merely require you to contact our recovery asset location department.IF YOU WANT TO RESOLVE THIS MATTER THAN IMMEDIATELY CONTACT US THRU EMAIL OR CALL US ON.+1-213-814-4047AACS LEGAL GROUPLEGAL GROUP OF ATTORNEYS ",  Attorneys & Legal Services 
 Ticket Clinic ,"  Ticket Clinic  1502 SE Port Saint Lucie Blvd Port Saint Lucie, Florida USA ","", 772-340-3244,""," I received a ticket in Martin County while trying to pass a girl texting and driving all over the road.I proceeded to go to the Ticket Clinic to fight the ticket and was told it would be $89.00 and they would fight to have all charges dropped no promises of the outcome which was fine with me. After waiting over a month and not hearing anything from the Ticket Clinic I decided to call them only to be told that they mailed the outcome of the case to me which I never received . I asked what address they sent it to and was told an old address (6 yrs old) which didn't make any sense since they had a current copy of my license.I was told that the court withheld adjudication , no points and no conviction which was great (at least I thought so) and that I would have to pay court costs of $135.00 . I received a letter from Martin County stating that not only was I going to get points but that the cost was $23.00 more than I was told and that the Ticket Clinic should have told me from very beginning that I was going to get points on my license reguardless of what they do in court , basically wasting $89.00 of my money ",  Attorneys & Legal Services 
 Kimberly L. Copeland & Associates ,"  Kimberly L. Copeland & Associates  256 N. Brunswick Street Jesup, Georgia USA ","", 912-530-7317,""," I recently retained attorney Kimberly Copeland to represent my son in a legal matter And who was in jail at that time with some very serious charges.  The reason I considered her in the first place was because we are related (cousin). One of my cousins who lives in the same city as attorney copeland had used her services for a legal matter involving her daughter. She spoke highly of Kim And informed my mother and to meet with and see if she would take the case.  I decided to meet her and hopefully retain her. My daughter-in-law contacted her by phone first for me because I live in Alabama and could not call her at that time. She informed her at that time it would cost us 10k and needed 5k upfront to retain her.  I was skeptical about retaining her because I thought that was high for a family member, but I know nothing is free.  before meeting with her face-to-face I talked with her over the phone for about 20 minutes and was put at ease because she told me about cases she had handled with a family member and we talked about our family and how we were related and all.  this all took place in the beginning of June 2014. On June 13, I arranged to travel 4 hours to Meet her to discuss the case and see if I wanted to retain her and pay her the 5k.   We met for about an hour. The cousin who recommended her was there as well as my mother.  I explained my son's case to her informimg her that he was currently on probation. She asked if it was for a felony and I explained that it was for a misdemeanor.  Her Response to me was ""that's nothing"" which i understood this to mean that she could handle all the charges pending against my son.  Still reluctant because of her personslity was a little too cool for Me and not forth coming with how this all work being my first time dealing with an attorney which I informed her.   I had to ask her what was next after we had paid her 4,300 and made arrangements to pay for the other 700 on Friday which I believe was June  20. We sign an agreement but nothing explained to me about what to expect from her. No mention of things she did not do On this initial visit which I thought was the time to tell me so I get some one else if needed.  I asked when are u visiting my so who was in jail in Valdosta. She said sometime next week. Which she visited him on Sunday June 15.    After our initial visit and her one visit to my son who explained all his charging informing her Of the probation as we'll. A week or so goes by no word from her so I decided to call see what was going on with npmy son's case my first attempt was I left  a message with no return call. I called again and spoke with Lauren who I found out was working on the case as the paralegal, and she informed me could assist me. I expressed my frustration that we were not being communicated with and Lauren expressed to me if I let mrs copeland do her job and we do our job  everything would be ok To shorten this. We were hardly communicated with she did not visit my son again she arraneed 2 court cases the first a disaster. I will cont tomorrow          ",  Attorneys & Legal Services 
 SOLUCIONES LEGALES MOISES ISRAEL VILLAR ROBLES  ,"  SOLUCIONES LEGALES MOISES ISRAEL VILLAR ROBLES   BLVD. NAYARIT # 1, BALANCAN 306 Nuevo Vallarta, Select State/Province Mexico ","", ,""," We are a group of Canadians that own a small development in Nuevo Vallarta. We needed an Attorney to solve some of our urbanists area concerns and other legal matters including publicizing our development. Mr. Rodrigo Hicks Macias (owner of the development Acqua Flamingos) introduced to usMOISES ISRAEL VILLAR ROBLES who introduced himself as an Attorney with a lot of connections in the Government of Nayarit including allegations of being close to the Governor and having the ability to solve all of our problems quickly. He told us that he needed to be paid in full ahead of time. We were concerned, but as we tried to solve our problems for a long time we gave him a deposit of 12.000.00 USD that he said would be deposited in a client Trust account. Months were passing by and after a several lies and excuses over the phone calls, one day we walked in his office found him under clear effects of narcoticos and alcohol. He started to yell at us in a very nasty manner, finally after his secretary calmed him down, he said that in two weeks he was going to solve the job. After several more months of calls and visits to his office we gave up and hired another lawyer that in 3 weeks did a wonderful job and he charged us only 3,250$ We suggest you avoid the services of MOISES ISRAEL VILLAR ROBLES he will steal your money and your time. ",  Attorneys & Legal Services 
 Camden and Meridew Julie Camden Theif ,"  Camden and Meridew Julie Camden Theif  10412 Allisonville Road Fishers, Indiana USA ",http://www.camlawyers.com, 317-770-0000,"", Julie Camden is a liar and cheat. Camden and Meridew is a horrible firm who offers family law and Julie Camden took our money and failed to peform. Julie Camden is a horrible lawyer/attorney and she does not return phone calls. Julie Camden made our situation the most horrible tragedy we've ever faced. Julie Camden is a bad person with no morals praying on desparate people. We've learned that Camden has been reported to the Indiana BAR for misconduct. We were very displeased with Camden & Meridew. ,  Attorneys & Legal Services 
" Huggy Lamar Price, Esq ","  Huggy Lamar Price, Esq  4380 south syracuse st, ste 455 denver, Colorado USA ","", 303-656-6693,"", Received the documents to be served from Mr. Lamar Huggy on the 12-5-13 and the documents were served that same night.  I have  emailed Mr. Huggy about 7 times in regards to payment and the invoice remains open.  ,  Attorneys & Legal Services 
" The Law Office of Craig J. Ehrlich, LLC ","  The Law Office of Craig J. Ehrlich, LLC  260 Peachtree Street, N.W., Suite 2201 Atlanta, Georgia USA ",www.ehrlichlawoffice.com, 404-365-4460,""," I hired The Law Office of Craig J. Ehrlich, LLC Craig J. Ehrlich, Esq.* to handle a case for me on 8/1/2014. Less than 2 months later he is saying he can no longer represent me.  After hiring him almost three weeks into the relationship he begins yelling at me on the phone because I was trying to warn him about a potential issue he could be facing and he takes it out on me. This should have been the  first sign that I need to  hire another attorney but I already paid him in advance so what do you do? On 9/8/14 we have another conversation and I did not like the way he approached it because in my opinion he was making assumptions and I indicated that in an email. Next thing I know I am receiving an email that he cannot represent me! As of this writing, The Law Office of Craig J. Ehrlich, LLC   Craig J. Ehrlich, Esq.  has hired another attorney and refused to speak with me further. This matter has me wondering what steps should be taken next and, on principle alone, I will continue to pursue this until this problem is fixed in a fair and satisfactory manner. ",  Attorneys & Legal Services 
